  % Total    % Received % Xferd  Average Speed   Time    Time     Time  Current
                                 Dload  Upload   Total   Spent    Left  Speed

  0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0
  0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0

  0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0

 18 2400M   18  440M    0     0  1459k      0  0:28:03  0:05:08  0:22:55 1454k
 18 2400M   18  441M    0     0  1459k      0  0:28:04  0:05:09  0:22:55 1453k
 18 2400M   18  442M    0     0  1459k      0  0:28:03  0:05:10  0:22:53 1471k
 18 2400M   18  444M    0     0  1459k      0  0:28:03  0:05:11  0:22:52 1486k
 18 2400M   18  445M    0     0  1460k      0  0:28:03  0:05:12  0:22:51 1514k
 18 2400M   18  447M    0     0  1459k      0  0:28:03  0:05:13  0:22:50 1492k
 18 2400M   18  448M    0     0  1459k      0  0:28:03  0:05:14  0:22:49 1493k
 18 2400M   18  450M    0     0  1459k      0  0:28:03  0:05:15  0:22:48 1480k
 18 2400M   18  451M    0     0  1459k      0  0:28:03  0:05:16  0:22:47 1467k
 18 2400M   18  453M    0     0  1459k      0  0:28:03  0:05:17  0:22:46 1439k
 18 2400M   18  454M    0     0  1459k      0  0:28:03  0:05:18  0:22:45 1442k
 18 2400M   18  455M    0     0  1459k      0  0:28:04  0:05:19  0:22:45 1413k
 19 2400M   19  457M    0     0  1459k      0  0:28:03  0:05:20  0:22:43 1457k
 19 2400M   19  458M    0     0  1460k      0  0:28:02  0:05:21  0:22:41 1493k
 19 2400M   19  460M    0     0  1461k      0  0:28:01  0:05:22  0:22:39 1560k
 19 2400M   19  462M    0     0  1461k      0  0:28:01  0:05:23  0:22:38 1561k
 19 2400M   19  463M    0     0  1462k      0  0:28:01  0:05:24  0:22:37 1639k
 19 2400M   19  465M    0     0  1462k      0  0:28:00  0:05:25  0:22:35 1642k
 19 2400M   19  466M    0     0  1463k      0  0:27:59  0:05:26  0:22:33 1632k
 19 2400M   19  468M    0     0  1463k      0  0:27:59  0:05:27  0:22:32 1625k
 19 2400M   19  470M    0     0  1464k      0  0:27:58  0:05:28  0:22:30 1641k
 19 2400M   19  471M    0     0  1464k      0  0:27:58  0:05:29  0:22:29 1623k
 19 2400M   19  473M    0     0  1465k      0  0:27:57  0:05:30  0:22:27 1634k
 19 2400M   19  474M    0     0  1464k      0  0:27:57  0:05:31  0:22:26 1582k
 19 2400M   19  476M    0     0  1465k      0  0:27:57  0:05:32  0:22:25 1548k
 19 2400M   19  477M    0     0  1464k      0  0:27:57  0:05:33  0:22:24 1525k
 19 2400M   19  478M    0     0  1464k      0  0:27:57  0:05:34  0:22:23 1481k
 20 2400M   20  480M    0     0  1464k      0  0:27:57  0:05:35  0:22:22 1442k
 20 2400M   20  481M    0     0  1465k      0  0:27:57  0:05:36  0:22:21 1479k
 20 2400M   20  483M    0     0  1465k      0  0:27:57  0:05:37  0:22:20 1480k
 20 2400M   20  484M    0     0  1465k      0  0:27:57  0:05:38  0:22:19 1481k
 20 2400M   20  486M    0     0  1465k      0  0:27:57  0:05:39  0:22:18 1495k
 20 2400M   20  487M    0     0  1465k      0  0:27:57  0:05:40  0:22:17 1497k
 20 2400M   20  489M    0     0  1465k      0  0:27:57  0:05:41  0:22:16 1487k
 20 2400M   20  490M    0     0  1465k      0  0:27:57  0:05:42  0:22:15 1479k
 20 2400M   20  491M    0     0  1465k      0  0:27:57  0:05:43  0:22:14 1453k
 20 2400M   20  493M    0     0  1464k      0  0:27:57  0:05:44  0:22:13 1437k
 20 2400M   20  494M    0     0  1464k      0  0:27:57  0:05:45  0:22:12 1417k
 20 2400M   20  496M    0     0  1464k      0  0:27:57  0:05:46  0:22:11 1414k
 20 2400M   20  497M    0     0  1464k      0  0:27:57  0:05:47  0:22:10 1416k
 20 2400M   20  498M    0     0  1464k      0  0:27:58  0:05:48  0:22:10 1440k
 20 2400M   20  500M    0     0  1464k      0  0:27:58  0:05:49  0:22:09 1454k
 20 2400M   20  501M    0     0  1464k      0  0:27:58  0:05:50  0:22:08 1452k
 20 2400M   20  503M    0     0  1464k      0  0:27:58  0:05:51  0:22:07 1444k
 21 2400M   21  504M    0     0  1464k      0  0:27:58  0:05:52  0:22:06 1437k
 21 2400M   21  505M    0     0  1464k      0  0:27:58  0:05:53  0:22:05 1441k
 21 2400M   21  507M    0     0  1464k      0  0:27:58  0:05:54  0:22:04 1431k
 21 2400M   21  508M    0     0  1464k      0  0:27:58  0:05:55  0:22:03 1423k
 21 2400M   21  510M    0     0  1463k      0  0:27:58  0:05:56  0:22:02 1427k
 21 2400M   21  511M    0     0  1463k      0  0:27:59  0:05:57  0:22:02 1418k
 21 2400M   21  512M    0     0  1463k      0  0:27:59  0:05:58  0:22:01 1380k
 21 2400M   21  513M    0     0  1462k      0  0:27:59  0:05:59  0:22:00 1377k
 21 2400M   21  515M    0     0  1462k      0  0:27:59  0:06:00  0:21:59 1386k
 21 2400M   21  516M    0     0  1462k      0  0:28:00  0:06:01  0:21:59 1391k
 21 2400M   21  518M    0     0  1463k      0  0:27:59  0:06:02  0:21:57 1423k
 21 2400M   21  519M    0     0  1463k      0  0:27:59  0:06:03  0:21:56 1459k
 21 2400M   21  521M    0     0  1463k      0  0:27:59  0:06:04  0:21:55 1470k
 21 2400M   21  522M    0     0  1463k      0  0:27:59  0:06:05  0:21:54 1467k
 21 2400M   21  524M    0     0  1463k      0  0:27:59  0:06:06  0:21:53 1469k
 21 2400M   21  525M    0     0  1462k      0  0:27:59  0:06:07  0:21:52 1448k
 21 2400M   21  526M    0     0  1462k      0  0:28:00  0:06:08  0:21:52 1450k
 22 2400M   22  528M    0     0  1463k      0  0:27:59  0:06:09  0:21:50 1464k
 22 2400M   22  529M    0     0  1462k      0  0:28:00  0:06:10  0:21:50 1437k
 22 2400M   22  531M    0     0  1462k      0  0:28:00  0:06:11  0:21:49 1437k
 22 2400M   22  532M    0     0  1462k      0  0:28:00  0:06:12  0:21:48 1432k
 22 2400M   22  533M    0     0  1462k      0  0:28:00  0:06:13  0:21:47 1450k
 22 2400M   22  535M    0     0  1462k      0  0:28:00  0:06:14  0:21:46 1437k
 22 2400M   22  536M    0     0  1462k      0  0:28:00  0:06:15  0:21:45 1467k
 22 2400M   22  538M    0     0  1462k      0  0:28:00  0:06:16  0:21:44 1474k
 22 2400M   22  539M    0     0  1462k      0  0:28:00  0:06:17  0:21:43 1490k
 22 2400M   22  541M    0     0  1462k      0  0:28:00  0:06:18  0:21:42 1461k
 22 2400M   22  542M    0     0  1462k      0  0:28:00  0:06:19  0:21:41 1460k
 22 2400M   22  543M    0     0  1462k      0  0:28:00  0:06:20  0:21:40 1462k
 22 2400M   22  545M    0     0  1462k      0  0:28:00  0:06:21  0:21:39 1452k
 22 2400M   22  546M    0     0  1462k      0  0:28:00  0:06:22  0:21:38 1448k
 22 2400M   22  548M    0     0  1462k      0  0:28:00  0:06:23  0:21:37 1456k
 22 2400M   22  549M    0     0  1462k      0  0:28:00  0:06:24  0:21:36 1470k
 22 2400M   22  551M    0     0  1462k      0  0:28:00  0:06:25  0:21:35 1470k
 23 2400M   23  552M    0     0  1462k      0  0:28:00  0:06:26  0:21:34 1471k
 23 2400M   23  553M    0     0  1462k      0  0:28:00  0:06:27  0:21:33 1467k
 23 2400M   23  555M    0     0  1462k      0  0:28:00  0:06:28  0:21:32 1469k
 23 2400M   23  556M    0     0  1462k      0  0:28:00  0:06:29  0:21:31 1414k
 23 2400M   23  557M    0     0  1462k      0  0:28:00  0:06:30  0:21:30 1413k
 23 2400M   23  559M    0     0  1461k      0  0:28:01  0:06:31  0:21:30 1394k
 23 2400M   23  560M    0     0  1461k      0  0:28:01  0:06:32  0:21:29 1398k
 23 2400M   23  562M    0     0  1461k      0  0:28:01  0:06:33  0:21:28 1381k
 23 2400M   23  563M    0     0  1461k      0  0:28:01  0:06:34  0:21:27 1442k
 23 2400M   23  565M    0     0  1462k      0  0:28:01  0:06:35  0:21:26 1448k
 23 2400M   23  566M    0     0  1462k      0  0:28:00  0:06:36  0:21:24 1477k
 23 2400M   23  567M    0     0  1462k      0  0:28:00  0:06:37  0:21:23 1484k
 23 2400M   23  569M    0     0  1462k      0  0:28:00  0:06:38  0:21:22 1512k
 23 2400M   23  570M    0     0  1462k      0  0:28:01  0:06:39  0:21:22 1465k
 23 2400M   23  572M    0     0  1461k      0  0:28:01  0:06:40  0:21:21 1459k
 23 2400M   23  573M    0     0  1461k      0  0:28:01  0:06:41  0:21:20 1447k
 23 2400M   23  575M    0     0  1461k      0  0:28:01  0:06:42  0:21:19 1441k
 24 2400M   24  576M    0     0  1461k      0  0:28:01  0:06:43  0:21:18 1434k
 24 2400M   24  578M    0     0  1462k      0  0:28:00  0:06:44  0:21:16 1470k
 24 2400M   24  579M    0     0  1462k      0  0:28:00  0:06:45  0:21:15 1492k
 24 2400M   24  580M    0     0  1462k      0  0:28:00  0:06:46  0:21:14 1499k
 24 2400M   24  582M    0     0  1462k      0  0:28:00  0:06:47  0:21:13 1508k
 24 2400M   24  583M    0     0  1462k      0  0:28:00  0:06:48  0:21:12 1522k
 24 2400M   24  585M    0     0  1462k      0  0:28:00  0:06:49  0:21:11 1524k
 24 2400M   24  586M    0     0  1462k      0  0:28:00  0:06:50  0:21:10 1505k
 24 2400M   24  588M    0     0  1462k      0  0:27:59  0:06:51  0:21:08 1505k
 24 2400M   24  589M    0     0  1463k      0  0:27:59  0:06:52  0:21:07 1504k
 24 2400M   24  591M    0     0  1463k      0  0:27:59  0:06:53  0:21:06 1497k
 24 2400M   24  592M    0     0  1463k      0  0:27:59  0:06:54  0:21:05 1488k
 24 2400M   24  594M    0     0  1463k      0  0:27:59  0:06:55  0:21:04 1490k
 24 2400M   24  595M    0     0  1463k      0  0:27:59  0:06:56  0:21:03 1507k
 24 2400M   24  597M    0     0  1463k      0  0:27:59  0:06:57  0:21:02 1493k
 24 2400M   24  598M    0     0  1462k      0  0:27:59  0:06:58  0:21:01 1449k
 24 2400M   24  599M    0     0  1462k      0  0:27:59  0:06:59  0:21:00 1446k
 25 2400M   25  601M    0     0  1462k      0  0:27:59  0:07:00  0:20:59 1440k
 25 2400M   25  602M    0     0  1462k      0  0:27:59  0:07:01  0:20:58 1420k
 25 2400M   25  603M    0     0  1462k      0  0:27:59  0:07:02  0:20:57 1424k
 25 2400M   25  605M    0     0  1462k      0  0:27:59  0:07:03  0:20:56 1462k
 25 2400M   25  606M    0     0  1462k      0  0:28:00  0:07:04  0:20:56 1455k
 25 2400M   25  608M    0     0  1462k      0  0:27:59  0:07:05  0:20:54 1461k
 25 2400M   25  609M    0     0  1462k      0  0:27:59  0:07:06  0:20:53 1460k
 25 2400M   25  611M    0     0  1463k      0  0:27:59  0:07:07  0:20:52 1482k
 25 2400M   25  612M    0     0  1462k      0  0:28:00  0:07:08  0:20:52 1434k
 25 2400M   25  613M    0     0  1462k      0  0:28:00  0:07:09  0:20:51 1446k
 25 2400M   25  615M    0     0  1462k      0  0:28:00  0:07:10  0:20:50 1453k
 25 2400M   25  616M    0     0  1462k      0  0:28:00  0:07:11  0:20:49 1459k
 25 2400M   25  618M    0     0  1462k      0  0:28:00  0:07:12  0:20:48 1433k
 25 2400M   25  619M    0     0  1462k      0  0:28:00  0:07:13  0:20:47 1478k
 25 2400M   25  621M    0     0  1462k      0  0:28:00  0:07:14  0:20:46 1472k
 25 2400M   25  622M    0     0  1462k      0  0:28:00  0:07:15  0:20:45 1458k
 25 2400M   25  623M    0     0  1462k      0  0:28:00  0:07:16  0:20:44 1443k
 26 2400M   26  625M    0     0  1462k      0  0:28:00  0:07:17  0:20:43 1463k
 26 2400M   26  626M    0     0  1462k      0  0:28:00  0:07:18  0:20:42 1438k
 26 2400M   26  628M    0     0  1462k      0  0:28:00  0:07:19  0:20:41 1438k
 26 2400M   26  629M    0     0  1462k      0  0:28:00  0:07:20  0:20:40 1440k
 26 2400M   26  630M    0     0  1462k      0  0:28:00  0:07:21  0:20:39 1451k
 26 2400M   26  632M    0     0  1462k      0  0:28:00  0:07:22  0:20:38 1435k
 26 2400M   26  633M    0     0  1462k      0  0:28:00  0:07:23  0:20:37 1464k
 26 2400M   26  635M    0     0  1462k      0  0:28:00  0:07:24  0:20:36 1451k
 26 2400M   26  636M    0     0  1462k      0  0:28:00  0:07:25  0:20:35 1456k
 26 2400M   26  638M    0     0  1462k      0  0:28:00  0:07:26  0:20:34 1453k
 26 2400M   26  639M    0     0  1462k      0  0:28:00  0:07:27  0:20:33 1457k
 26 2400M   26  640M    0     0  1462k      0  0:28:00  0:07:28  0:20:32 1467k
 26 2400M   26  642M    0     0  1462k      0  0:28:00  0:07:29  0:20:31 1480k
 26 2400M   26  643M    0     0  1462k      0  0:28:00  0:07:30  0:20:30 1474k
 26 2400M   26  645M    0     0  1462k      0  0:28:00  0:07:31  0:20:29 1476k
 26 2400M   26  646M    0     0  1462k      0  0:28:00  0:07:32  0:20:28 1471k
 26 2400M   26  647M    0     0  1462k      0  0:28:01  0:07:33  0:20:28 1406k
 27 2400M   27  649M    0     0  1462k      0  0:28:00  0:07:34  0:20:26 1415k
 27 2400M   27  650M    0     0  1461k      0  0:28:02  0:07:35  0:20:27 1321k
 27 2400M   27  651M    0     0  1461k      0  0:28:01  0:07:36  0:20:25 1345k
 27 2400M   27  653M    0     0  1461k      0  0:28:01  0:07:37  0:20:24 1358k
 27 2400M   27  655M    0     0  1462k      0  0:28:00  0:07:38  0:20:22 1474k
 27 2400M   27  656M    0     0  1462k      0  0:28:00  0:07:39  0:20:21 1501k
 27 2400M   27  658M    0     0  1463k      0  0:27:59  0:07:40  0:20:19 1645k
 27 2400M   27  659M    0     0  1463k      0  0:27:59  0:07:41  0:20:18 1664k
 27 2400M   27  661M    0     0  1463k      0  0:27:58  0:07:42  0:20:16 1694k
 27 2400M   27  663M    0     0  1464k      0  0:27:58  0:07:43  0:20:15 1668k
 27 2400M   27  664M    0     0  1464k      0  0:27:58  0:07:44  0:20:14 1651k
 27 2400M   27  666M    0     0  1464k      0  0:27:58  0:07:45  0:20:13 1584k
 27 2400M   27  667M    0     0  1464k      0  0:27:58  0:07:46  0:20:12 1535k
 27 2400M   27  668M    0     0  1464k      0  0:27:58  0:07:47  0:20:11 1495k
 27 2400M   27  670M    0     0  1464k      0  0:27:58  0:07:48  0:20:10 1458k
 27 2400M   27  671M    0     0  1464k      0  0:27:58  0:07:49  0:20:09 1442k
 28 2400M   28  673M    0     0  1464k      0  0:27:58  0:07:50  0:20:08 1483k
 28 2400M   28  674M    0     0  1464k      0  0:27:58  0:07:51  0:20:07 1484k
 28 2400M   28  676M    0     0  1464k      0  0:27:58  0:07:52  0:20:06 1483k
 28 2400M   28  677M    0     0  1464k      0  0:27:58  0:07:53  0:20:05 1489k
 28 2400M   28  679M    0     0  1464k      0  0:27:58  0:07:54  0:20:04 1485k
 28 2400M   28  680M    0     0  1464k      0  0:27:58  0:07:55  0:20:03 1433k
 28 2400M   28  681M    0     0  1464k      0  0:27:58  0:07:56  0:20:02 1432k
 28 2400M   28  683M    0     0  1464k      0  0:27:58  0:07:57  0:20:01 1435k
 28 2400M   28  684M    0     0  1464k      0  0:27:58  0:07:58  0:20:00 1438k
 28 2400M   28  686M    0     0  1464k      0  0:27:58  0:07:59  0:19:59 1456k
 28 2400M   28  687M    0     0  1464k      0  0:27:58  0:08:00  0:19:58 1503k
 28 2400M   28  689M    0     0  1464k      0  0:27:57  0:08:01  0:19:56 1513k
 28 2400M   28  690M    0     0  1464k      0  0:27:57  0:08:02  0:19:55 1516k
 28 2400M   28  691M    0     0  1464k      0  0:27:57  0:08:03  0:19:54 1511k
 28 2400M   28  693M    0     0  1464k      0  0:27:57  0:08:04  0:19:53 1497k
 28 2400M   28  694M    0     0  1464k      0  0:27:57  0:08:05  0:19:52 1480k
 29 2400M   29  696M    0     0  1464k      0  0:27:58  0:08:06  0:19:52 1455k
 29 2400M   29  697M    0     0  1464k      0  0:27:57  0:08:07  0:19:50 1466k
 29 2400M   29  699M    0     0  1464k      0  0:27:57  0:08:08  0:19:49 1466k
 29 2400M   29  700M    0     0  1464k      0  0:27:57  0:08:09  0:19:48 1476k
 29 2400M   29  702M    0     0  1464k      0  0:27:57  0:08:10  0:19:47 1485k
 29 2400M   29  703M    0     0  1465k      0  0:27:57  0:08:11  0:19:46 1541k
 29 2400M   29  705M    0     0  1465k      0  0:27:56  0:08:12  0:19:44 1553k
 29 2400M   29  706M    0     0  1465k      0  0:27:56  0:08:13  0:19:43 1559k
 29 2400M   29  708M    0     0  1465k      0  0:27:57  0:08:14  0:19:43 1511k
 29 2400M   29  709M    0     0  1465k      0  0:27:57  0:08:15  0:19:42 1500k
 29 2400M   29  710M    0     0  1465k      0  0:27:57  0:08:16  0:19:41 1454k
 29 2400M   29  712M    0     0  1465k      0  0:27:57  0:08:17  0:19:40 1429k
 29 2400M   29  713M    0     0  1465k      0  0:27:57  0:08:18  0:19:39 1418k
 29 2400M   29  715M    0     0  1465k      0  0:27:57  0:08:19  0:19:38 1453k
 29 2400M   29  716M    0     0  1465k      0  0:27:57  0:08:20  0:19:37 1455k
 29 2400M   29  718M    0     0  1465k      0  0:27:57  0:08:21  0:19:36 1463k
 29 2400M   29  719M    0     0  1465k      0  0:27:57  0:08:22  0:19:35 1483k
 30 2400M   30  720M    0     0  1465k      0  0:27:57  0:08:23  0:19:34 1482k
 30 2400M   30  722M    0     0  1465k      0  0:27:57  0:08:24  0:19:33 1445k
 30 2400M   30  723M    0     0  1464k      0  0:27:57  0:08:25  0:19:32 1432k
 30 2400M   30  724M    0     0  1464k      0  0:27:57  0:08:26  0:19:31 1431k
 30 2400M   30  726M    0     0  1464k      0  0:27:57  0:08:27  0:19:30 1410k
 30 2400M   30  727M    0     0  1464k      0  0:27:57  0:08:28  0:19:29 1416k
 30 2400M   30  729M    0     0  1464k      0  0:27:57  0:08:29  0:19:28 1456k
 30 2400M   30  730M    0     0  1464k      0  0:27:57  0:08:30  0:19:27 1465k
 30 2400M   30  732M    0     0  1464k      0  0:27:57  0:08:31  0:19:26 1462k
 30 2400M   30  733M    0     0  1464k      0  0:27:57  0:08:32  0:19:25 1460k
 30 2400M   30  735M    0     0  1465k      0  0:27:57  0:08:33  0:19:24 1473k
 30 2400M   30  736M    0     0  1465k      0  0:27:57  0:08:34  0:19:23 1477k
 30 2400M   30  737M    0     0  1464k      0  0:27:57  0:08:35  0:19:22 1459k
 30 2400M   30  739M    0     0  1464k      0  0:27:57  0:08:36  0:19:21 1462k
 30 2400M   30  740M    0     0  1464k      0  0:27:57  0:08:37  0:19:20 1453k
 30 2400M   30  742M    0     0  1464k      0  0:27:57  0:08:38  0:19:19 1439k
 30 2400M   30  743M    0     0  1464k      0  0:27:57  0:08:39  0:19:18 1442k
 31 2400M   31  745M    0     0  1465k      0  0:27:57  0:08:40  0:19:17 1480k
 31 2400M   31  746M    0     0  1464k      0  0:27:57  0:08:41  0:19:16 1471k
 31 2400M   31  747M    0     0  1465k      0  0:27:57  0:08:42  0:19:15 1487k
 31 2400M   31  749M    0     0  1464k      0  0:27:57  0:08:43  0:19:14 1486k
 31 2400M   31  750M    0     0  1465k      0  0:27:57  0:08:44  0:19:13 1494k
 31 2400M   31  752M    0     0  1465k      0  0:27:57  0:08:45  0:19:12 1478k
 31 2400M   31  753M    0     0  1465k      0  0:27:57  0:08:46  0:19:11 1487k
 31 2400M   31  755M    0     0  1465k      0  0:27:57  0:08:47  0:19:10 1480k
 31 2400M   31  756M    0     0  1465k      0  0:27:57  0:08:48  0:19:09 1478k
 31 2400M   31  757M    0     0  1465k      0  0:27:57  0:08:49  0:19:08 1457k
 31 2400M   31  759M    0     0  1465k      0  0:27:57  0:08:50  0:19:07 1454k
 31 2400M   31  760M    0     0  1465k      0  0:27:57  0:08:51  0:19:06 1450k
 31 2400M   31  762M    0     0  1464k      0  0:27:57  0:08:52  0:19:05 1448k
 31 2400M   31  763M    0     0  1464k      0  0:27:57  0:08:53  0:19:04 1443k
 31 2400M   31  765M    0     0  1464k      0  0:27:57  0:08:54  0:19:03 1453k
 31 2400M   31  766M    0     0  1465k      0  0:27:57  0:08:55  0:19:02 1475k
 31 2400M   31  768M    0     0  1465k      0  0:27:57  0:08:56  0:19:01 1480k
 32 2400M   32  769M    0     0  1464k      0  0:27:57  0:08:57  0:19:00 1445k
 32 2400M   32  770M    0     0  1464k      0  0:27:57  0:08:58  0:18:59 1457k
 32 2400M   32  772M    0     0  1464k      0  0:27:57  0:08:59  0:18:58 1450k
 32 2400M   32  773M    0     0  1464k      0  0:27:57  0:09:00  0:18:57 1428k
 32 2400M   32  774M    0     0  1464k      0  0:27:57  0:09:01  0:18:56 1426k
 32 2400M   32  776M    0     0  1464k      0  0:27:57  0:09:02  0:18:55 1462k
 32 2400M   32  777M    0     0  1464k      0  0:27:57  0:09:03  0:18:54 1459k
 32 2400M   32  779M    0     0  1464k      0  0:27:57  0:09:04  0:18:53 1465k
 32 2400M   32  780M    0     0  1464k      0  0:27:57  0:09:05  0:18:52 1467k
 32 2400M   32  782M    0     0  1464k      0  0:27:57  0:09:06  0:18:51 1487k
 32 2400M   32  783M    0     0  1464k      0  0:27:57  0:09:07  0:18:50 1484k
 32 2400M   32  785M    0     0  1464k      0  0:27:57  0:09:08  0:18:49 1481k
 32 2400M   32  786M    0     0  1464k      0  0:27:58  0:09:09  0:18:49 1446k
 32 2400M   32  787M    0     0  1464k      0  0:27:58  0:09:10  0:18:48 1443k
 32 2400M   32  789M    0     0  1464k      0  0:27:57  0:09:11  0:18:46 1431k
 32 2400M   32  790M    0     0  1464k      0  0:27:57  0:09:12  0:18:45 1436k
 33 2400M   33  792M    0     0  1464k      0  0:27:57  0:09:13  0:18:44 1438k
 33 2400M   33  793M    0     0  1464k      0  0:27:58  0:09:14  0:18:44 1457k
 33 2400M   33  794M    0     0  1464k      0  0:27:58  0:09:15  0:18:43 1463k
 33 2400M   33  796M    0     0  1464k      0  0:27:57  0:09:16  0:18:41 1480k
 33 2400M   33  797M    0     0  1464k      0  0:27:57  0:09:17  0:18:40 1475k
 33 2400M   33  799M    0     0  1464k      0  0:27:57  0:09:18  0:18:39 1476k
 33 2400M   33  800M    0     0  1464k      0  0:27:57  0:09:19  0:18:38 1486k
 33 2400M   33  802M    0     0  1464k      0  0:27:58  0:09:20  0:18:38 1458k
 33 2400M   33  803M    0     0  1464k      0  0:27:58  0:09:21  0:18:37 1435k
 33 2400M   33  804M    0     0  1464k      0  0:27:58  0:09:22  0:18:36 1431k
 33 2400M   33  806M    0     0  1464k      0  0:27:58  0:09:23  0:18:35 1424k
 33 2400M   33  807M    0     0  1464k      0  0:27:58  0:09:24  0:18:34 1424k
 33 2400M   33  809M    0     0  1464k      0  0:27:58  0:09:25  0:18:33 1438k
 33 2400M   33  810M    0     0  1464k      0  0:27:58  0:09:26  0:18:32 1443k
 33 2400M   33  812M    0     0  1464k      0  0:27:58  0:09:27  0:18:31 1463k
 33 2400M   33  813M    0     0  1464k      0  0:27:58  0:09:28  0:18:30 1457k
 33 2400M   33  814M    0     0  1464k      0  0:27:58  0:09:29  0:18:29 1450k
 33 2400M   33  816M    0     0  1464k      0  0:27:58  0:09:30  0:18:28 1429k
 34 2400M   34  817M    0     0  1463k      0  0:27:58  0:09:31  0:18:27 1420k
 34 2400M   34  818M    0     0  1463k      0  0:27:58  0:09:32  0:18:26 1403k
 34 2400M   34  820M    0     0  1463k      0  0:27:58  0:09:33  0:18:25 1397k
 34 2400M   34  821M    0     0  1463k      0  0:27:58  0:09:34  0:18:24 1416k
 34 2400M   34  823M    0     0  1463k      0  0:27:58  0:09:35  0:18:23 1443k
 34 2400M   34  824M    0     0  1463k      0  0:27:58  0:09:36  0:18:22 1448k
 34 2400M   34  826M    0     0  1463k      0  0:27:58  0:09:37  0:18:21 1453k
 34 2400M   34  827M    0     0  1464k      0  0:27:58  0:09:38  0:18:20 1489k
 34 2400M   34  828M    0     0  1464k      0  0:27:58  0:09:39  0:18:19 1484k
 34 2400M   34  830M    0     0  1464k      0  0:27:58  0:09:40  0:18:18 1488k
 34 2400M   34  831M    0     0  1464k      0  0:27:58  0:09:41  0:18:17 1487k
 34 2400M   34  833M    0     0  1464k      0  0:27:58  0:09:42  0:18:16 1482k
 34 2400M   34  834M    0     0  1464k      0  0:27:58  0:09:43  0:18:15 1470k
 34 2400M   34  835M    0     0  1463k      0  0:27:58  0:09:44  0:18:14 1436k
 34 2400M   34  837M    0     0  1463k      0  0:27:58  0:09:45  0:18:13 1436k
 34 2400M   34  838M    0     0  1463k      0  0:27:58  0:09:46  0:18:12 1443k
 35 2400M   35  840M    0     0  1463k      0  0:27:59  0:09:47  0:18:12 1433k
 35 2400M   35  841M    0     0  1463k      0  0:27:59  0:09:48  0:18:11 1428k
 35 2400M   35  843M    0     0  1463k      0  0:27:58  0:09:49  0:18:09 1477k
 35 2400M   35  844M    0     0  1463k      0  0:27:59  0:09:50  0:18:09 1452k
 35 2400M   35  845M    0     0  1463k      0  0:27:59  0:09:51  0:18:08 1398k
 35 2400M   35  847M    0     0  1463k      0  0:27:59  0:09:52  0:18:07 1393k
 35 2400M   35  848M    0     0  1463k      0  0:27:59  0:09:53  0:18:06 1431k
 35 2400M   35  850M    0     0  1463k      0  0:27:59  0:09:54  0:18:05 1434k
 35 2400M   35  851M    0     0  1464k      0  0:27:58  0:09:55  0:18:03 1517k
 35 2400M   35  853M    0     0  1464k      0  0:27:58  0:09:56  0:18:02 1608k
 35 2400M   35  854M    0     0  1464k      0  0:27:58  0:09:57  0:18:01 1593k
 35 2400M   35  856M    0     0  1464k      0  0:27:58  0:09:58  0:18:00 1551k
 35 2400M   35  857M    0     0  1464k      0  0:27:58  0:09:59  0:17:59 1535k
 35 2400M   35  859M    0     0  1464k      0  0:27:58  0:10:00  0:17:58 1495k
 35 2400M   35  860M    0     0  1464k      0  0:27:58  0:10:01  0:17:57 1448k
 35 2400M   35  861M    0     0  1464k      0  0:27:58  0:10:02  0:17:56 1473k
 35 2400M   35  863M    0     0  1464k      0  0:27:58  0:10:03  0:17:55 1482k
 36 2400M   36  864M    0     0  1464k      0  0:27:58  0:10:04  0:17:54 1469k
 36 2400M   36  866M    0     0  1464k      0  0:27:58  0:10:05  0:17:53 1455k
 36 2400M   36  867M    0     0  1464k      0  0:27:58  0:10:06  0:17:52 1453k
 36 2400M   36  868M    0     0  1464k      0  0:27:58  0:10:07  0:17:51 1436k
 36 2400M   36  870M    0     0  1463k      0  0:27:58  0:10:08  0:17:50 1415k
 36 2400M   36  871M    0     0  1464k      0  0:27:58  0:10:09  0:17:49 1439k
 36 2400M   36  873M    0     0  1464k      0  0:27:58  0:10:10  0:17:48 1466k
 36 2400M   36  874M    0     0  1464k      0  0:27:58  0:10:11  0:17:47 1482k
 36 2400M   36  876M    0     0  1464k      0  0:27:58  0:10:12  0:17:46 1516k
 36 2400M   36  877M    0     0  1464k      0  0:27:58  0:10:13  0:17:45 1537k
 36 2400M   36  879M    0     0  1464k      0  0:27:58  0:10:14  0:17:44 1526k
 36 2400M   36  880M    0     0  1464k      0  0:27:58  0:10:15  0:17:43 1498k
 36 2400M   36  882M    0     0  1464k      0  0:27:57  0:10:16  0:17:41 1488k
 36 2400M   36  883M    0     0  1464k      0  0:27:58  0:10:17  0:17:41 1440k
 36 2400M   36  884M    0     0  1464k      0  0:27:58  0:10:18  0:17:40 1446k
 36 2400M   36  886M    0     0  1464k      0  0:27:58  0:10:19  0:17:39 1433k
 36 2400M   36  887M    0     0  1464k      0  0:27:58  0:10:20  0:17:38 1437k
 37 2400M   37  889M    0     0  1464k      0  0:27:58  0:10:21  0:17:37 1460k
